"Cod_Estabelecimento","Estabelecimento","Cod_UO","UO","NUTS1","NUTS2","NUTS3","Distrito","Conselho","Subsistema_ensino","Tipo_ensino","Cod_curso","Curso","Nivel_forma","Cnaef_cod_grande_grupo","Cnaef_grande_grupo","Cnaef_cod_area_estudo","Cnaef_area_estudo","Cnaef_cod_area_edu_forma","Cnaef_area_edu_forma","Total","Sexo_h","Sexo_m","Estrangeiro","Portugues"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","9723","Design de Ambientes","Licenciatura","200","Artes e Humanidades","210","Artes","214","Design","27","14","13","0","27"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","9727","Design do Produto","Licenciatura","200","Artes e Humanidades","210","Artes","214","Design","25","10","15","0","25"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","9743","Engenharia Civil e do Ambiente","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","30","15","15","0","30"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","9750","Engenharia Electrónica e Redes de Computadores","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","24","22","2","0","24"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","9857","Engenharia de Sistemas de Energias Renováveis","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","522","Electricidade e Energia","28","16","12","0","28"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","9885","Engenharia Informática (regime pós-laboral)","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","5","5","0","0","5"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M008","Construções Civis","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","2","1","1","0","2"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M018","Design Integrado","Mestrado","200","Artes e Humanidades","210","Artes","214","Design","4","2","2","0","4"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M032","Empreendedorismo e Inovação na Indústria Alimentar","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","540","Indústrias Transformadoras","541","Indústrias Alimentares","6","1","5","0","6"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M042","Gestão das Organizações","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","4","2","2","0","4"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M115","Gestão da Qualidade em Laboratórios","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","347","Enquadramento na Organização/Empresa","3","1","2","0","3"
"3160","Instituto Politécnico de Viana do Castelo","3163","Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M334","Turismo, Inovação e Desenvolvimento","Mestrado","800","Serviços","810","Serviços Pessoais","812","Turismo e Lazer","6","3","3","1","5"
"3160","Instituto Politécnico de Viana do Castelo","3164","Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais","Continente","Norte","Minho Lima","Viana do Castelo","Valença","Público","Politécnico","8464","Gestão da Distribuição e Logística","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","13","7","6","0","13"
"3160","Instituto Politécnico de Viana do Castelo","3164","Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais","Continente","Norte","Minho Lima","Viana do Castelo","Valença","Público","Politécnico","9186","Informática de Gestão","Licenciatura","400","Ciências, Matemática e Informática","480","Informática","481","Ciências Informáticas","16","10","6","0","16"
"3160","Instituto Politécnico de Viana do Castelo","3164","Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais","Continente","Norte","Minho Lima","Viana do Castelo","Valença","Público","Politécnico","9664","Marketing e Comunicação Empresarial","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","342","Marketing e Publicidade","20","9","11","0","20"
"3160","Instituto Politécnico de Viana do Castelo","3164","Instituto Politécnico de Viana do Castelo - Escola Superior de Ciências Empresariais","Continente","Norte","Minho Lima","Viana do Castelo","Valença","Público","Politécnico","9872","Contabilidade e Fiscalidade (regime pós-laboral)","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","344","Contabilidade e Fiscalidade","8","1","7","0","8"
"3160","Instituto Politécnico de Viana do Castelo","3165","Instituto Politécnico de Viana do Castelo - Escola Superior de Desporto e Lazer de Melgaço","Continente","Norte","Minho Lima","Viana do Castelo","Melgaço","Público","Politécnico","9731","Desporto e Lazer","Licenciatura","800","Serviços","810","Serviços Pessoais","813","Desporto","33","25","8","0","33"
"3160","Instituto Politécnico de Viana do Castelo","7075","Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde de Viana do Castelo","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","6680","Cuidados Paliativos","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","19","0","19","0","19"
"3160","Instituto Politécnico de Viana do Castelo","7075","Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde de Viana do Castelo","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","9500","Enfermagem","Licenciatura","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","60","6","54","0","60"
"3160","Instituto Politécnico de Viana do Castelo","7075","Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde de Viana do Castelo","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M042","Gestão das Organizações","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","2","0","2","0","2"
"3160","Instituto Politécnico de Viana do Castelo","7075","Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde de Viana do Castelo","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M208","Enfermagem de Reabilitação","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","5","0","5","0","5"
"3160","Instituto Politécnico de Viana do Castelo","7075","Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde de Viana do Castelo","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M209","Enfermagem Médico-Cirúrgica","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","4","1","3","0","4"
"3160","Instituto Politécnico de Viana do Castelo","7075","Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde de Viana do Castelo","Continente","Norte","Minho Lima","Viana do Castelo","Viana do Castelo","Público","Politécnico","M363","Enfermagem em Saúde Comunitária","Mestrado","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","7","0","7","0","7"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6349","Animação Artística","Mestrado","200","Artes e Humanidades","210","Artes","212","Artes do Espectáculo","6","5","1","0","6"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6405","Ensino de Educação Visual e Tecnológica no Ensino Básico","Mestrado","100","Educação","140","Formação de Professores/Formadores e Ciências da Educação","146","Formação de Professores e Formadores de Áreas Tecnológicas","8","2","6","0","8"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6845","Desporto e Actividade Física","Mestrado","800","Serviços","810","Serviços Pessoais","813","Desporto","1","1","0","0","1"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6914","Educação Pré-Escolar","Mestrado","100","Educação","140","Formação de Professores/Formadores e Ciências da Educação","143","Formação de Educadores de Infância","8","0","8","0","8"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6915","Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico","Mestrado","100","Educação","140","Formação de Professores/Formadores e Ciências da Educação","144","Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)","23","0","23","0","23"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6924","Ensino do 1.º Ciclo do Ensino Básico","Mestrado","100","Educação","140","Formação de Professores/Formadores e Ciências da Educação","144","Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)","1","0","1","0","1"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6986","Intervenção Psicossocial com Crianças e Jovens em Risco","Mestrado","700","Saúde e Protecção Social","760","Serviços Sociais","762","Trabalho Social e Orientação","13","0","13","0","13"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9054","Comunicação Social","Licenciatura","300","Ciências Sociais, Comércio e Direito","320","Informação e Jornalismo","321","Jornalismo e Reportagem","53","14","39","1","52"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9082","Educação Ambiental","Licenciatura","100","Educação","140","Formação de Professores/Formadores e Ciências da Educação","142","Ciências da Educação","18","7","11","0","18"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9084","Educação Social","Licenciatura","700","Saúde e Protecção Social","760","Serviços Sociais","762","Trabalho Social e Orientação","58","2","56","2","56"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9347","Artes Plásticas e Multimédia","Licenciatura","200","Artes e Humanidades","210","Artes","211","Belas-Artes","34","16","18","1","33"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9466","Animação Cultural","Licenciatura","200","Artes e Humanidades","210","Artes","212","Artes do Espectáculo","22","1","21","0","22"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9850","Desporto e Actividade Física","Licenciatura","800","Serviços","810","Serviços Pessoais","813","Desporto","37","24","13","0","37"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9853","Educação Básica","Licenciatura","100","Educação","140","Formação de Professores/Formadores e Ciências da Educação","144","Formação de Professores do Ensino Básico (1.º e 2.º Ciclos)","49","1","48","0","49"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9879","Educação Social (regime pós-laboral)","Licenciatura","700","Saúde e Protecção Social","760","Serviços Sociais","762","Trabalho Social e Orientação","5","1","4","0","5"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9930","Publicidade e Relações Públicas","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","342","Marketing e Publicidade","32","8","24","1","31"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M202","Comunicação e Marketing","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","342","Marketing e Publicidade","7","1","6","0","7"
"3180","Instituto Politécnico de Viseu","3181","Instituto Politécnico de Viseu - Escola Superior de Educação de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M498","Educação e Multimédia","Mestrado","200","Artes e Humanidades","210","Artes","213","Áudio-Visuais e Produção dos Media","1","0","1","0","1"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6251","Tecnologias Ambientais","Mestrado","800","Serviços","850","Protecção do Ambiente","851","Tecnologia de Protecção do Ambiente","7","1","6","0","7"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","6920","Finanças Empresariais","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","343","Finanças, Banca e Seguros","5","3","2","0","5"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9060","Contabilidade e Administração (regime nocturno)","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","344","Contabilidade e Fiscalidade","25","13","12","1","24"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9089","Engenharia Civil","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","35","27","8","0","35"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9095","Engenharia de Madeiras","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","540","Indústrias Transformadoras","543","Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros)","11","9","2","0","11"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9099","Engenharia do Ambiente","Licenciatura","800","Serviços","850","Protecção do Ambiente","851","Tecnologia de Protecção do Ambiente","15","4","11","0","15"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9104","Engenharia e Gestão Industrial","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","529","Engenharia e Técnicas Afins - programas não classificados noutra área de formação","1","0","1","0","1"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9109","Engenharia Electrotécnica","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","522","Electricidade e Energia","28","25","3","0","28"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9119","Engenharia Informática","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","28","26","2","0","28"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9123","Engenharia Mecânica","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","521","Metalurgia e Metalomecânica","21","20","1","0","21"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9152","Gestão de Empresas","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","35","15","20","0","35"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9205","Marketing","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","342","Marketing e Publicidade","33","13","20","3","30"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9254","Turismo","Licenciatura","800","Serviços","810","Serviços Pessoais","812","Turismo e Lazer","27","11","16","1","26"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9491","Tecnologias e Design de Multimédia","Licenciatura","200","Artes e Humanidades","210","Artes","213","Áudio-Visuais e Produção dos Media","34","25","9","0","34"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M035","Engenharia Mecânica e Gestão Industrial","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","521","Metalurgia e Metalomecânica","1","1","0","0","1"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M071","Sistemas e Tecnologias de Informação para as Organizações","Mestrado","400","Ciências, Matemática e Informática","480","Informática","481","Ciências Informáticas","3","2","1","0","3"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M207","Engenharia da Construção e Reabilitação","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","580","Arquitectura e Construção","582","Construção Civil e Engenharia Civil","5","3","2","0","5"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M394","Marketing Research","Mestrado","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","342","Marketing e Publicidade","5","2","3","0","5"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M429","Engenharia Electrotécnica - Energia e Automação Industrial","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","522","Electricidade e Energia","9","9","0","0","9"
"3180","Instituto Politécnico de Viseu","3182","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M458","Engenharia de Madeiras","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","540","Indústrias Transformadoras","543","Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros)","3","1","2","0","3"
"3180","Instituto Politécnico de Viseu","3185","Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9080","Ecologia e Paisagismo","Licenciatura","400","Ciências, Matemática e Informática","420","Ciências da Vida","422","Ciências do Ambiente","2","2","0","0","2"
"3180","Instituto Politécnico de Viseu","3185","Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9085","Enfermagem Veterinária","Licenciatura","600","Agricultura","640","Ciências Veterinárias","640","Ciências Veterinárias","49","3","46","0","49"
"3180","Instituto Politécnico de Viseu","3185","Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9086","Engenharia Agronómica","Licenciatura","600","Agricultura","620","Agricultura, Silvicultura e Pescas","621","Produção Agrícola e Animal","3","2","1","0","3"
"3180","Instituto Politécnico de Viseu","3185","Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9087","Engenharia Alimentar","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","540","Indústrias Transformadoras","541","Indústrias Alimentares","30","5","25","0","30"
"3180","Instituto Politécnico de Viseu","3185","Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9129","Engenharia Zootécnica","Licenciatura","600","Agricultura","620","Agricultura, Silvicultura e Pescas","621","Produção Agrícola e Animal","16","4","12","0","16"
"3180","Instituto Politécnico de Viseu","3185","Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M068","Qualidade e Tecnologia Alimentar","Mestrado","500","Engenharia, Indústrias Transformadoras e Construção","540","Indústrias Transformadoras","541","Indústrias Alimentares","12","2","10","0","12"
"3180","Instituto Politécnico de Viseu","3185","Instituto Politécnico de Viseu - Escola Superior Agrária de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","M201","Tecnologias de Produção Animal","Mestrado","600","Agricultura","620","Agricultura, Silvicultura e Pescas","621","Produção Agrícola e Animal","6","2","4","0","6"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","8014","Serviço Social (regime pós-laboral)","Licenciatura","700","Saúde e Protecção Social","760","Serviços Sociais","762","Trabalho Social e Orientação","39","4","35","0","39"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","8116","Contabilidade e Auditoria (regime pós-laboral)","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","344","Contabilidade e Fiscalidade","14","11","3","0","14"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","9061","Contabilidade e Auditoria","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","344","Contabilidade e Fiscalidade","8","3","5","0","8"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","9122","Engenharia Informática e Telecomunicações","Licenciatura","500","Engenharia, Indústrias Transformadoras e Construção","520","Engenharia e Técnicas Afins","523","Electrónica e Automação","17","13","4","3","14"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","9168","Gestão e Informática","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","345","Gestão e Administração","18","13","5","1","17"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","9179","Gestão Turística, Cultural e Patrimonial","Licenciatura","800","Serviços","810","Serviços Pessoais","812","Turismo e Lazer","24","11","13","1","23"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","9183","Informação Turística","Licenciatura","800","Serviços","810","Serviços Pessoais","812","Turismo e Lazer","3","0","3","0","3"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","9238","Serviço Social","Licenciatura","700","Saúde e Protecção Social","760","Serviços Sociais","762","Trabalho Social e Orientação","30","2","28","1","29"
"3180","Instituto Politécnico de Viseu","3186","Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Lamego","Continente","Norte","Douro","Viseu","Lamego","Público","Politécnico","9800","Secretariado de Administração (regime nocturno)","Licenciatura","300","Ciências Sociais, Comércio e Direito","340","Ciências Empresariais","346","Secretariado e Trabalho Administrativo","27","5","22","0","27"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9500","Enfermagem","Licenciatura","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","57","8","49","0","57"
"3180","Instituto Politécnico de Viseu","7085","Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu","Continente","Centro","Dão Lafões","Viseu","Viseu","Público","Politécnico","9501","Enfermagem (entrada no 2.º semestre)","Licenciatura","700","Saúde e Protecção Social","720","Saúde","723","Enfermagem","45","8","37","1","44"
